case_id,mask_strategy,mask_intensity,seed,planner,reached_target,cost_to_target,steps_to_target,actions_taken,budget_used,cost_regret_vs_oracle,oracle_top1_action_hit,premature_stop,ceiling_violation,action_cost_model_family,action_reachability_model_family,action_value_model_family,budget_total,correct_degrade_stop,correct_stop,correct_target_stop,dominance_substitution_count,evaluation_partition,expert_consensus_substitution_count,explicit_stop,final_critical_gap_count,final_edge_coverage,final_granularity,final_node_coverage,head_pareto_filter_count,initial_direct_over_attribution,initial_granularity,initial_hidden_claims,justified_degrade_stop,m3star_myopic_safety_shield,m3star_requested_horizon,m3star_stochastic_dominance_shield,m3star_uses_action_value,m3star_uses_policy_expert_consensus,max_explicit_outcomes,max_outcome_nodes,myopic_safety_shield,oracle_cost_to_target,oracle_top1_action_id,overlap_waste_cost,policy_expert_consensus_enabled,recovered_claims,runtime_contract_id,runtime_contract_sha256,runtime_contract_version,steps_taken,stochastic_dominance_shield,support_ceiling,target_granularity,transition_model_family,zero_yield_actions
C07-darpa-e5-theia-0515,random,0.4,23,project05_m3star_h3_dual,1,5.0,3,C07-AA-004|C07-AA-001|C07-AA-002,5.0,1.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,1,1,G1_technique,2,0,1,3,1,1,1,,8,1,4.0,C07-AA-002,0.4444,1,2,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,3,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,1
C07-darpa-e5-theia-0515,random,0.4,23,project05_m3star_h3_no_dominance_dual,1,5.0,3,C07-AA-004|C07-AA-001|C07-AA-002,5.0,1.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,1,1,G1_technique,2,0,1,3,0,1,0,,8,1,4.0,C07-AA-002,0.4444,0,2,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,3,0,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,1
C07-darpa-e5-theia-0515,random,0.4,23,project05_m3star_h3_unshielded_dual,1,6.0,4,C07-AA-001|C07-AA-003|C07-AA-004|C07-AA-002,6.0,2.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,1,1,G1_technique,2,0,0,3,1,1,0,,8,0,4.0,C07-AA-002,0.6667,0,2,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,4,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,2
C07-darpa-e5-theia-0515,random,0.4,23,project05_m3star_h3_transition_only,1,5.0,3,C07-AA-001|C07-AA-004|C07-AA-002,5.0,1.0,0,0,0,none,none,none,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,0,1,G1_technique,2,0,1,3,1,0,0,,8,1,4.0,C07-AA-002,0.4444,0,2,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,3,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,1
C07-darpa-e5-theia-0515,random,0.4,23,project05_m3star_h1_dual,1,5.0,3,C07-AA-004|C07-AA-001|C07-AA-002,5.0,1.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,1,1,G1_technique,2,0,1,1,1,1,0,,8,1,4.0,C07-AA-002,0.4444,0,2,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,3,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,1
C07-darpa-e5-theia-0515,random,0.4,23,project05_xgboost_policy,1,5.0,3,C07-AA-002|C07-AA-003|C07-AA-004,5.0,1.0,1,0,0,,,,9.0,0,1,1,,development,,0,0,1.0,G3_campaign,1.0,,1,G1_technique,2,0,,,,,,,,,4.0,C07-AA-002,0.5444,,2,,,,3,,G3_campaign,G3_campaign,,1
C07-darpa-e5-theia-0515,random,0.4,23,project05_m3b_policy,1,6.0,4,C07-AA-001|C07-AA-003|C07-AA-002|C07-AA-004,6.0,2.0,0,0,0,,,,9.0,0,1,1,,development,,0,0,1.0,G3_campaign,1.0,,1,G1_technique,2,0,,,,,,,,,4.0,C07-AA-002,0.8889,,2,,,,4,,G3_campaign,G3_campaign,,2
C07-darpa-e5-theia-0515,random,0.4,23,project05_m2,1,5.0,3,C07-AA-001|C07-AA-002|C07-AA-004,5.0,1.0,0,0,0,,,,9.0,0,1,1,,development,,0,0,1.0,G3_campaign,1.0,,1,G1_technique,2,0,,,,,,,,,4.0,C07-AA-002,0.8889,,2,,,,3,,G3_campaign,G3_campaign,,1
C07-darpa-e5-theia-0515,random,0.4,23,oracle_optimal,1,4.0,2,C07-AA-002|C07-AA-004,4.0,0.0,1,0,0,,,,9.0,0,1,1,,development,,0,0,1.0,G3_campaign,1.0,,1,G1_technique,2,0,,,,,,,,,4.0,C07-AA-002,0.4444,,2,,,,2,,G3_campaign,G3_campaign,,0
C07-darpa-e5-theia-0515,random,0.4,37,project05_m3star_h3_dual,1,3.0,2,C07-AA-001|C07-AA-002,3.0,1.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,1,1,G2_tactic_intent,2,0,1,3,1,1,1,,8,1,2.0,C07-AA-002,0.4444,1,1,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,2,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,1
C07-darpa-e5-theia-0515,random,0.4,37,project05_m3star_h3_no_dominance_dual,1,3.0,2,C07-AA-001|C07-AA-002,3.0,1.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,1,1,G2_tactic_intent,2,0,1,3,0,1,0,,8,1,2.0,C07-AA-002,0.4444,0,1,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,2,0,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,1
C07-darpa-e5-theia-0515,random,0.4,37,project05_m3star_h3_unshielded_dual,1,3.0,2,C07-AA-001|C07-AA-002,3.0,1.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,1,1,G2_tactic_intent,2,0,0,3,1,1,0,,8,0,2.0,C07-AA-002,0.4444,0,1,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,2,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,1
C07-darpa-e5-theia-0515,random,0.4,37,project05_m3star_h3_transition_only,1,3.0,2,C07-AA-001|C07-AA-002,3.0,1.0,0,0,0,none,none,none,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,0,1,G2_tactic_intent,2,0,1,3,1,0,0,,8,1,2.0,C07-AA-002,0.4444,0,1,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,2,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,1
C07-darpa-e5-theia-0515,random,0.4,37,project05_m3star_h1_dual,1,3.0,2,C07-AA-001|C07-AA-002,3.0,1.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,1,1,G2_tactic_intent,2,0,1,1,1,1,0,,8,1,2.0,C07-AA-002,0.4444,0,1,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,2,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,1
C07-darpa-e5-theia-0515,random,0.4,37,project05_xgboost_policy,1,2.0,1,C07-AA-002,2.0,0.0,1,0,0,,,,9.0,0,1,1,,development,,0,0,1.0,G3_campaign,1.0,,1,G2_tactic_intent,2,0,,,,,,,,,2.0,C07-AA-002,0.0,,1,,,,1,,G3_campaign,G3_campaign,,0
C07-darpa-e5-theia-0515,random,0.4,37,project05_m3b_policy,1,3.0,2,C07-AA-001|C07-AA-002,3.0,1.0,0,0,0,,,,9.0,0,1,1,,development,,0,0,1.0,G3_campaign,1.0,,1,G2_tactic_intent,2,0,,,,,,,,,2.0,C07-AA-002,0.4444,,1,,,,2,,G3_campaign,G3_campaign,,1
C07-darpa-e5-theia-0515,random,0.4,37,project05_m2,1,3.0,2,C07-AA-001|C07-AA-002,3.0,1.0,0,0,0,,,,9.0,0,1,1,,development,,0,0,1.0,G3_campaign,1.0,,1,G2_tactic_intent,2,0,,,,,,,,,2.0,C07-AA-002,0.4444,,1,,,,2,,G3_campaign,G3_campaign,,1
C07-darpa-e5-theia-0515,random,0.4,37,oracle_optimal,1,2.0,1,C07-AA-002,2.0,0.0,1,0,0,,,,9.0,0,1,1,,development,,0,0,1.0,G3_campaign,1.0,,1,G2_tactic_intent,2,0,,,,,,,,,2.0,C07-AA-002,0.0,,1,,,,1,,G3_campaign,G3_campaign,,0
C07-darpa-e5-theia-0515,random,0.4,41,project05_m3star_h3_dual,1,2.0,1,C07-AA-004,2.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,2,1,G2_tactic_intent,2,0,1,3,1,1,1,,8,1,2.0,C07-AA-004,0.0,1,1,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,1,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C07-darpa-e5-theia-0515,random,0.4,41,project05_m3star_h3_no_dominance_dual,1,2.0,1,C07-AA-004,2.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,2,1,G2_tactic_intent,2,0,1,3,0,1,0,,8,1,2.0,C07-AA-004,0.0,0,1,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,1,0,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C07-darpa-e5-theia-0515,random,0.4,41,project05_m3star_h3_unshielded_dual,1,3.0,2,C07-AA-003|C07-AA-004,3.0,1.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,1,1,G2_tactic_intent,2,0,0,3,1,1,0,,8,0,2.0,C07-AA-004,0.2222,0,1,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,2,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,1
C07-darpa-e5-theia-0515,random,0.4,41,project05_m3star_h3_transition_only,1,2.0,1,C07-AA-004,2.0,0.0,1,0,0,none,none,none,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,0,1,G2_tactic_intent,2,0,1,3,1,0,0,,8,1,2.0,C07-AA-004,0.0,0,1,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,1,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C07-darpa-e5-theia-0515,random,0.4,41,project05_m3star_h1_dual,1,2.0,1,C07-AA-004,2.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,2,1,G2_tactic_intent,2,0,1,1,1,1,0,,8,1,2.0,C07-AA-004,0.0,0,1,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,1,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C07-darpa-e5-theia-0515,random,0.4,41,project05_xgboost_policy,1,3.0,2,C07-AA-003|C07-AA-004,3.0,1.0,0,0,0,,,,9.0,0,1,1,,development,,0,0,1.0,G3_campaign,1.0,,1,G2_tactic_intent,2,0,,,,,,,,,2.0,C07-AA-004,0.2222,,1,,,,2,,G3_campaign,G3_campaign,,1
C07-darpa-e5-theia-0515,random,0.4,41,project05_m3b_policy,1,3.0,2,C07-AA-003|C07-AA-004,3.0,1.0,0,0,0,,,,9.0,0,1,1,,development,,0,0,1.0,G3_campaign,1.0,,1,G2_tactic_intent,2,0,,,,,,,,,2.0,C07-AA-004,0.2222,,1,,,,2,,G3_campaign,G3_campaign,,1
C07-darpa-e5-theia-0515,random,0.4,41,project05_m2,1,2.0,1,C07-AA-004,2.0,0.0,1,0,0,,,,9.0,0,1,1,,development,,0,0,1.0,G3_campaign,1.0,,1,G2_tactic_intent,2,0,,,,,,,,,2.0,C07-AA-004,0.0,,1,,,,1,,G3_campaign,G3_campaign,,0
C07-darpa-e5-theia-0515,random,0.4,41,oracle_optimal,1,2.0,1,C07-AA-004,2.0,0.0,1,0,0,,,,9.0,0,1,1,,development,,0,0,1.0,G3_campaign,1.0,,1,G2_tactic_intent,2,0,,,,,,,,,2.0,C07-AA-004,0.0,,1,,,,1,,G3_campaign,G3_campaign,,0
C07-darpa-e5-theia-0515,random,0.4,53,project05_m3star_h3_dual,1,1.0,1,C07-AA-003,1.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,2,1,G2_tactic_intent,2,0,1,3,1,1,1,,8,1,1.0,C07-AA-003,0.0,1,1,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,1,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C07-darpa-e5-theia-0515,random,0.4,53,project05_m3star_h3_no_dominance_dual,1,1.0,1,C07-AA-003,1.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,2,1,G2_tactic_intent,2,0,1,3,0,1,0,,8,1,1.0,C07-AA-003,0.0,0,1,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,1,0,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C07-darpa-e5-theia-0515,random,0.4,53,project05_m3star_h3_unshielded_dual,1,6.0,4,C07-AA-002|C07-AA-001|C07-AA-004|C07-AA-003,6.0,5.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,0,1,G2_tactic_intent,2,0,0,3,1,1,0,,8,0,1.0,C07-AA-003,0.7778,0,1,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,4,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,3
C07-darpa-e5-theia-0515,random,0.4,53,project05_m3star_h3_transition_only,1,1.0,1,C07-AA-003,1.0,0.0,1,0,0,none,none,none,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,0,1,G2_tactic_intent,2,0,1,3,1,0,0,,8,1,1.0,C07-AA-003,0.0,0,1,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,1,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C07-darpa-e5-theia-0515,random,0.4,53,project05_m3star_h1_dual,1,1.0,1,C07-AA-003,1.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,2,1,G2_tactic_intent,2,0,1,1,1,1,0,,8,1,1.0,C07-AA-003,0.0,0,1,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,1,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C07-darpa-e5-theia-0515,random,0.4,53,project05_xgboost_policy,1,5.0,3,C07-AA-002|C07-AA-004|C07-AA-003,5.0,4.0,0,0,0,,,,9.0,0,1,1,,development,,0,0,1.0,G3_campaign,1.0,,1,G2_tactic_intent,2,0,,,,,,,,,1.0,C07-AA-003,0.5556,,1,,,,3,,G3_campaign,G3_campaign,,2
C07-darpa-e5-theia-0515,random,0.4,53,project05_m3b_policy,1,2.0,2,C07-AA-001|C07-AA-003,2.0,1.0,0,0,0,,,,9.0,0,1,1,,development,,0,0,1.0,G3_campaign,1.0,,1,G2_tactic_intent,2,0,,,,,,,,,1.0,C07-AA-003,0.0,,1,,,,2,,G3_campaign,G3_campaign,,1
C07-darpa-e5-theia-0515,random,0.4,53,project05_m2,1,1.0,1,C07-AA-003,1.0,0.0,1,0,0,,,,9.0,0,1,1,,development,,0,0,1.0,G3_campaign,1.0,,1,G2_tactic_intent,2,0,,,,,,,,,1.0,C07-AA-003,0.0,,1,,,,1,,G3_campaign,G3_campaign,,0
C07-darpa-e5-theia-0515,random,0.4,53,oracle_optimal,1,1.0,1,C07-AA-003,1.0,0.0,1,0,0,,,,9.0,0,1,1,,development,,0,0,1.0,G3_campaign,1.0,,1,G2_tactic_intent,2,0,,,,,,,,,1.0,C07-AA-003,0.0,,1,,,,1,,G3_campaign,G3_campaign,,0
C07-darpa-e5-theia-0515,random,0.6,11,project05_m3star_h3_dual,1,1.0,1,C07-AA-003,1.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,2,1,G2_tactic_intent,3,0,1,3,1,1,1,,8,1,1.0,C07-AA-003,0.0,1,1,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,1,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C07-darpa-e5-theia-0515,random,0.6,11,project05_m3star_h3_no_dominance_dual,1,1.0,1,C07-AA-003,1.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,2,1,G2_tactic_intent,3,0,1,3,0,1,0,,8,1,1.0,C07-AA-003,0.0,0,1,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,1,0,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C07-darpa-e5-theia-0515,random,0.6,11,project05_m3star_h3_unshielded_dual,1,6.0,4,C07-AA-002|C07-AA-001|C07-AA-004|C07-AA-003,6.0,5.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,0,1,G2_tactic_intent,3,0,0,3,1,1,0,,8,0,1.0,C07-AA-003,0.7778,0,1,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,4,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,3
C07-darpa-e5-theia-0515,random,0.6,11,project05_m3star_h3_transition_only,1,1.0,1,C07-AA-003,1.0,0.0,1,0,0,none,none,none,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,0,1,G2_tactic_intent,3,0,1,3,1,0,0,,8,1,1.0,C07-AA-003,0.0,0,1,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,1,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C07-darpa-e5-theia-0515,random,0.6,11,project05_m3star_h1_dual,1,1.0,1,C07-AA-003,1.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,2,1,G2_tactic_intent,3,0,1,1,1,1,0,,8,1,1.0,C07-AA-003,0.0,0,1,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,1,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C07-darpa-e5-theia-0515,random,0.6,11,project05_xgboost_policy,1,5.0,3,C07-AA-002|C07-AA-004|C07-AA-003,5.0,4.0,0,0,0,,,,9.0,0,1,1,,development,,0,0,1.0,G3_campaign,1.0,,1,G2_tactic_intent,3,0,,,,,,,,,1.0,C07-AA-003,0.5556,,1,,,,3,,G3_campaign,G3_campaign,,2
C07-darpa-e5-theia-0515,random,0.6,11,project05_m3b_policy,1,2.0,2,C07-AA-001|C07-AA-003,2.0,1.0,0,0,0,,,,9.0,0,1,1,,development,,0,0,1.0,G3_campaign,1.0,,1,G2_tactic_intent,3,0,,,,,,,,,1.0,C07-AA-003,0.0,,1,,,,2,,G3_campaign,G3_campaign,,1
C07-darpa-e5-theia-0515,random,0.6,11,project05_m2,1,1.0,1,C07-AA-003,1.0,0.0,1,0,0,,,,9.0,0,1,1,,development,,0,0,1.0,G3_campaign,1.0,,1,G2_tactic_intent,3,0,,,,,,,,,1.0,C07-AA-003,0.0,,1,,,,1,,G3_campaign,G3_campaign,,0
C07-darpa-e5-theia-0515,random,0.6,11,oracle_optimal,1,1.0,1,C07-AA-003,1.0,0.0,1,0,0,,,,9.0,0,1,1,,development,,0,0,1.0,G3_campaign,1.0,,1,G2_tactic_intent,3,0,,,,,,,,,1.0,C07-AA-003,0.0,,1,,,,1,,G3_campaign,G3_campaign,,0
C07-darpa-e5-theia-0515,random,0.6,23,project05_m3star_h3_dual,1,5.0,3,C07-AA-004|C07-AA-001|C07-AA-002,5.0,1.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,1,1,G1_technique,3,0,1,3,1,1,1,,8,1,4.0,C07-AA-002,0.4444,1,2,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,3,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,1
C07-darpa-e5-theia-0515,random,0.6,23,project05_m3star_h3_no_dominance_dual,1,5.0,3,C07-AA-004|C07-AA-001|C07-AA-002,5.0,1.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,1,1,G1_technique,3,0,1,3,0,1,0,,8,1,4.0,C07-AA-002,0.4444,0,2,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,3,0,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,1
C07-darpa-e5-theia-0515,random,0.6,23,project05_m3star_h3_unshielded_dual,1,6.0,4,C07-AA-001|C07-AA-003|C07-AA-004|C07-AA-002,6.0,2.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,1,1,G1_technique,3,0,0,3,1,1,0,,8,0,4.0,C07-AA-002,0.6667,0,2,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,4,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,2
C07-darpa-e5-theia-0515,random,0.6,23,project05_m3star_h3_transition_only,1,5.0,3,C07-AA-001|C07-AA-004|C07-AA-002,5.0,1.0,0,0,0,none,none,none,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,0,1,G1_technique,3,0,1,3,1,0,0,,8,1,4.0,C07-AA-002,0.4444,0,2,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,3,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,1
C07-darpa-e5-theia-0515,random,0.6,23,project05_m3star_h1_dual,1,5.0,3,C07-AA-004|C07-AA-001|C07-AA-002,5.0,1.0,0,0,0,m3star_graph_action_value_xgboost_v0.3,m3star_graph_action_reachability_xgboost_v0.1,m3star_graph_action_value_xgboost_v0.3,9.0,0,1,1,0,development,0,0,0,1.0,G3_campaign,1.0,1,1,G1_technique,3,0,1,1,1,1,0,,8,1,4.0,C07-AA-002,0.4444,0,2,project05-m3star-runtime-contract-v0.8,e1d6d08bf93f3ff400361ad947d95002dcf97cc68957c58c831e6a4fdb5c2953,0.8.0,3,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,1
