source_result_dir,case_id,mask_strategy,mask_intensity,seed,decision_index,m3star_action_id,m3star_action_cost,xgboost_action_id,logistic_action_id,experts_agree,candidate_action_id,candidate_action_cost,candidate_reachability,candidate_differs_from_m3star,consensus_substitution_eligible,xgboost_episode_success,logistic_episode_success,candidate_recovered_count,m3star_recovered_count,candidate_zero_yield_offline,m3star_zero_yield_offline
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C12-witfoo-precinct6-f10c7270,random,0.6,53,0,C12-AA-001,1.0,C12-AA-001,C12-AA-001,1,C12-AA-001,1.0,0.9943885207176208,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C12-witfoo-precinct6-f10c7270,random,0.6,53,1,C12-AA-002,1.0,C12-AA-003,C12-AA-002,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C12-witfoo-precinct6-f10c7270,stage,0.6,11,0,C12-AA-001,1.0,C12-AA-001,C12-AA-001,1,C12-AA-001,1.0,0.9943885207176208,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C12-witfoo-precinct6-f10c7270,stage,0.6,11,1,C12-AA-002,1.0,C12-AA-003,C12-AA-002,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C12-witfoo-precinct6-f10c7270,stage,0.6,23,0,C12-AA-001,1.0,C12-AA-001,C12-AA-001,1,C12-AA-001,1.0,0.9943885207176208,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C12-witfoo-precinct6-f10c7270,stage,0.6,23,1,C12-AA-002,1.0,C12-AA-003,C12-AA-002,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C12-witfoo-precinct6-f10c7270,stage,0.6,37,0,C12-AA-001,1.0,C12-AA-001,C12-AA-001,1,C12-AA-001,1.0,0.9943885207176208,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C12-witfoo-precinct6-f10c7270,stage,0.6,37,1,C12-AA-002,1.0,C12-AA-003,C12-AA-002,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C12-witfoo-precinct6-f10c7270,stage,0.6,41,0,C12-AA-001,1.0,C12-AA-001,C12-AA-001,1,C12-AA-001,1.0,0.9943885207176208,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C12-witfoo-precinct6-f10c7270,stage,0.6,41,1,C12-AA-002,1.0,C12-AA-003,C12-AA-002,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C12-witfoo-precinct6-f10c7270,stage,0.6,53,0,C12-AA-001,1.0,C12-AA-001,C12-AA-001,1,C12-AA-001,1.0,0.9943885207176208,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C12-witfoo-precinct6-f10c7270,stage,0.6,53,1,C12-AA-002,1.0,C12-AA-003,C12-AA-002,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C12-witfoo-precinct6-f10c7270,discriminative,0.6,11,0,C12-AA-001,1.0,C12-AA-001,C12-AA-001,1,C12-AA-001,1.0,0.9943885207176208,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C12-witfoo-precinct6-f10c7270,discriminative,0.6,11,1,C12-AA-002,1.0,C12-AA-003,C12-AA-002,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C12-witfoo-precinct6-f10c7270,discriminative,0.6,23,0,C12-AA-001,1.0,C12-AA-001,C12-AA-001,1,C12-AA-001,1.0,0.9943885207176208,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C12-witfoo-precinct6-f10c7270,discriminative,0.6,23,1,C12-AA-002,1.0,C12-AA-003,C12-AA-002,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C12-witfoo-precinct6-f10c7270,discriminative,0.6,37,0,C12-AA-001,1.0,C12-AA-001,C12-AA-001,1,C12-AA-001,1.0,0.9943885207176208,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C12-witfoo-precinct6-f10c7270,discriminative,0.6,37,1,C12-AA-002,1.0,C12-AA-003,C12-AA-002,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C12-witfoo-precinct6-f10c7270,discriminative,0.6,41,0,C12-AA-001,1.0,C12-AA-001,C12-AA-001,1,C12-AA-001,1.0,0.9943885207176208,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C12-witfoo-precinct6-f10c7270,discriminative,0.6,41,1,C12-AA-002,1.0,C12-AA-003,C12-AA-002,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C12-witfoo-precinct6-f10c7270,discriminative,0.6,53,0,C12-AA-001,1.0,C12-AA-001,C12-AA-001,1,C12-AA-001,1.0,0.9943885207176208,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C12-witfoo-precinct6-f10c7270,discriminative,0.6,53,1,C12-AA-002,1.0,C12-AA-003,C12-AA-002,0,,,,0,0,1,1,0,1,0,0
